Record Length,2500,Points,-21.00000E-3,42.40000E-3,,Record Length,2500,Points,-21.00000E-3,0.0,
Sample Interval,20.0000E-6,s,-20.98000E-3,84.799998E-3,,Sample Interval,20.0000E-6,s,-20.98000E-3,0.0,
Trigger Point,1.0500E3,Samples,-20.96000E-3,42.40000E-3,,Trigger Point,1.0500E3,Samples,-20.96000E-3,20.0000E-3,
,,,-20.94000E-3,42.40000E-3,,,,,-20.94000E-3,0.0,
,,,-20.92000E-3,42.40000E-3,,,,,-20.92000E-3,-20.0000E-3,
,,,-20.90000E-3,42.40000E-3,,,,,-20.90000E-3,-20.0000E-3,
Source,CH1,,-20.88000E-3,42.40000E-3,,Source,CH2,,-20.88000E-3,0.0,
Vertical Units,Volts,,-20.86000E-3,42.40000E-3,,Vertical Units,Volts,,-20.86000E-3,0.0,
Vertical Scale,1.0600,,-20.84000E-3,84.799998E-3,,Vertical Scale,499.999989E-3,,-20.84000E-3,0.0,
Vertical Offset,0,,-20.82000E-3,42.40000E-3,,Vertical Offset,0,,-20.82000E-3,0.0,
Horizontal Units,s,,-20.80000E-3,42.40000E-3,,Horizontal Units,s,,-20.80000E-3,-20.0000E-3,
Horizontal Scale,5.00000E-3,,-20.78000E-3,42.40000E-3,,Horizontal Scale,5.00000E-3,,-20.78000E-3,0.0,
Pt Fmt,Y,,-20.76000E-3,42.40000E-3,,Pt Fmt,Y,,-20.76000E-3,-20.0000E-3,
Yzero,-3.80000,,-20.74000E-3,42.40000E-3,,Yzero,-3.92000,,-20.74000E-3,0.0,
Probe Atten,1.000,,-20.72000E-3,0.0,,Probe Atten,1.000,,-20.72000E-3,0.0,
,,,-20.70000E-3,84.799998E-3,,,,,-20.70000E-3,-20.0000E-3,
Note,TDS 1012B - 16:14:26   02/03/2017,,-20.68000E-3,84.799998E-3,,Note,TDS 1012B - 16:14:26   02/03/2017,,-20.68000E-3,0.0,
,,,-20.66000E-3,42.40000E-3,,,,,-20.66000E-3,0.0,
,,,-20.64000E-3,0.0,,,,,-20.64000E-3,0.0,
,,,-20.62000E-3,0.0,,,,,-20.62000E-3,0.0,
,,,-20.60000E-3,0.0,,,,,-20.60000E-3,0.0,
,,,-20.58000E-3,42.40000E-3,,,,,-20.58000E-3,-20.0000E-3,
,,,-20.56000E-3,42.40000E-3,,,,,-20.56000E-3,0.0,
,,,-20.54000E-3,42.40000E-3,,,,,-20.54000E-3,0.0,
,,,-20.52000E-3,0.0,,,,,-20.52000E-3,0.0,
,,,-20.50000E-3,42.40000E-3,,,,,-20.50000E-3,0.0,
,,,-20.48000E-3,42.40000E-3,,,,,-20.48000E-3,0.0,
,,,-20.46000E-3,84.799998E-3,,,,,-20.46000E-3,0.0,
,,,-20.44000E-3,42.40000E-3,,,,,-20.44000E-3,20.0000E-3,
,,,-20.42000E-3,42.40000E-3,,,,,-20.42000E-3,-20.0000E-3,
,,,-20.40000E-3,42.40000E-3,,,,,-20.40000E-3,0.0,
